article id,fp ratio,fp count,support,title,original keywords
fpsyg.2011.00166,0.6878306878306878,390,567,"Two Tongues, One Brain: Imaging Bilingual Speech Production",bilingualism;fMRI;language;motorsensory;speech
fpsyg.2014.01572,0.687382297551789,365,531,"Mindfulness training for reducing anger, anxiety, and depression in fibromyalgia patients",fibromyalgia;anger;anxiety;depression;mindfulness
fpsyg.2015.00907,0.6870860927152318,415,604,Emotion regulation in disordered eating: Psychometric properties of the Difficulties in Emotion Regulation Scale among Spanish adults and its interrelations with personality and clinical severity,eating disorder;emotion regulation;difficulties in emotion regulation scale;personality types;harm avoidance;self-directedness;vulnerability to psychopathology
fpsyg.2015.00528,0.684931506849315,400,584,Inner speech deficits in people with aphasia,inner speech;aphasia;subvocalization;rhyming;attention;executive function;stroke
fpsyg.2015.01132,0.6837455830388692,387,566,Metaphor and hyperassociativity: the imagination mechanisms behind emotion assimilation in sleep and dreaming,sleep;dreaming;emotion;memory;hyperassociativity;metaphor
fpsyg.2014.00242,0.6830601092896175,375,549,Reappraisal generation after acquired brain damage: The role of laterality and cognitive control,brain injury;emotion regulation;reappraisal;cognitive control;emotion;inhibition;verbal fluency
fpsyg.2014.00439,0.68,391,575,The effects of distraction on metacognition and metacognition on distraction: evidence from recognition memory,metacognition;memory;recognition;auditory distraction;irrelevant speech
fpsyg.2016.00058,0.6768953068592057,375,554,Executive Functions and the Improvement of Thinking Abilities: The Intervention in Reading Comprehension,executive functions;working memory;reading comprehension;Intervention programs;education
fpsyg.2015.01197,0.676056338028169,384,568,Psychosocial adjustment to ALS: a longitudinal study,ALS;coping;depression;quality of life;longitudinal assessment
fpsyg.2016.00868,0.6760330578512397,409,605,The Dark Side of Top Level Sport: An Autobiographic Study of Depressive Experiences in Elite Sport Performers,athletes;depression;health;mental;performance;well-being
fpsyg.2013.00885,0.6753246753246753,364,539,Sensory motor mechanisms unify psychology: the embodiment of culture,embodied cognition;distance perception;motor effort;culture;self-construal
fpsyg.2011.00012,0.6742424242424242,356,528,Do Intensive Studies of a Foreign Language Improve Associative Memory Performance?,associative memory;transfer;language;education
fpsyg.2013.00270,0.6740994854202401,393,583,"The many faces of precision (Replies to commentaries on Whatever next? Neural prediction, situated agents, and the future of cognitive science )",prediction;predictive coding;hierarchy;embodiment;precision
fpsyg.2015.00868,0.6724738675958188,386,574,On the brain-imaging markers of neural correlates of consciousness,consciousness;neural correlates;contrastive analysis;contents of consciousness;criterion contents of report
fpsyg.2015.00426,0.671875,387,576,Intranasal adminsitration of oxytocin in postnatal depression: implications for psychodynamic psychotherapy from a randomized double-blind pilot study,postnatal depression;psychoanalytic therapy;oxytocin;emotion regulation;double-blind method
fpsyg.2013.00572,0.6697247706422018,365,545,Do informal musical activities shape auditory skill development in preschool-age children?,music;brain development;event-related potential;training;auditory perception;informal musical activities
fpsyg.2016.00167,0.669260700389105,344,514,Effects on Inter-Personal Memory of Dancing in Time with Others,music and dance;interpersonal entrainment;person perception;social bonding;silent disco;memory
fpsyg.2014.01127,0.6677908937605397,396,593,Urbanization increases left-bias in line-bisection: an expression of elevated levels of intrinsic alertness?,attention;engagement;control;alertness;spatial attention;spatial bias;laterality;urbanization
fpsyg.2013.00224,0.6672413793103448,387,580,A Review of Embodiment in Autism Spectrum Disorders,autism;ASD;embodiment;gesture;mimicry
fpsyg.2013.00256,0.6660714285714285,373,560,Sleep Neuroimaging and Models of Consciousness,consciousness;sleep;fMRI;EEG;resting state
fpsyg.2016.00059,0.6654929577464789,378,568,Commentary: Does Cognitive Behavior Therapy for psychosis (CBTp) show a sustainable effect on delusions? A meta-analysis,cbt;CBTp;delusions;follow-up;CBT for psychosis;schizophrenia;psychosis
fpsyg.2015.00032,0.6644182124789207,394,593,Integrating emotional valence and semantics in the human ventral stream: a hodological account,ventral stream;emotion;semantic processing;anatomo-functional connectivity;brain electrostimulation mapping;subcortical pathways
fpsyg.2015.01295,0.6637781629116117,383,577,The neuroscience of positive memory deficits in depression,depression;reward;memory;anhedonia;hippocampus
fpsyg.2014.00168,0.6621392190152802,390,589,When all children comprehend: increasing the external validity of narrative comprehension development research,narrative comprehension;development;knowledge integration;goal structure understanding;causal inferences;external validity;review
fpsyg.2013.00894,0.6620450606585788,382,577,Understanding egorrhea from cultural-clinical psychology,egorrhea symptoms;cognitive model;taijin-kyofusho;schizophrenia;social anxiety disorder;culture
fpsyg.2014.01571,0.6605166051660517,358,542,Maladaptive autonomic regulation in PTSD accelerates physiological aging,PTSD;aging;polyvagal theory;chronic stress;autonomic nervous system
fpsyg.2016.00637,0.6532663316582915,390,597,Different Sources of Threat on Math Performance for Girls and Boys: The Role of Stereotypic and Idiosyncratic Knowledge,stereotype threat;idiosyncratic effect;personal academic experiences;math performance;children
fpsyg.2013.00711,0.6521739130434783,360,552,Age-related differences in affective responses to and memory for emotions conveyed by music: a cross-sectional study,aging;musical emotions;emotional responses;facial muscle activity;incidental recognition;positivity effect
fpsyg.2013.00905,0.6513605442176871,383,588,"Erratum: Neural entrainment to rhythmically-presented auditory, visual and audio-visual speech in children",entrainment;audio-visual speech perception;rhythm;oscillations;language
fpsyg.2015.00758,0.6506849315068494,380,584,"Cognitive control, emotional value, and the lateral prefrontal cortex",cognitive control;value;prefrontal cortex;motivation;self-control;emotion
fpsyg.2011.00203,0.6504347826086957,374,575,The Psychophysics of Brain Rhythms,oscillation;perception;attention;psychophysics;discrete perception;sequential attention
fpsyg.2015.01647,0.6490066225165563,392,604,Zooming into creativity: individual differences in attentional global-local biases are linked to creative thinking,creativity;attention;individual differences;thinking and reasoning;intelligence
fpsyg.2016.00493,0.6472663139329806,367,567,Learning and Memory Processes Following Cochlear Implantation: The Missing Piece of the Puzzle,learning;memory;repetition;free-recall;semantic clustering
fpsyg.2015.01065,0.6469565217391304,372,575,Subjective ratings of masker disturbance during the perception of native and non-native speech,perceived disturbance;native;non-native;speech maskers;noise maskers;working memory
fpsyg.2015.01091,0.6448275862068965,374,580,Treating verbal working memory in a boy with intellectual disability,intellectual disability;training;attention;inhibition;switching;verbal working memory
fpsyg.2011.00260,0.6426116838487973,374,582,When Digits Help Digits: Spatial Numerical Associations Point to Finger Counting as Prime Example of Embodied Cognition,embodied cognition;finger counting;numerical cognition
fpsyg.2013.00261,0.6415094339622641,374,583,Levels of Valence,appraisal;common currency;emotion;pleasure;valence
fpsyg.2014.00006,0.6395833333333333,307,480,The ABC of moral development: an attachment approach to moral judgment,moral judgment;moral development;mentalization;infant development;social cognition;attachment theory
fpsyg.2015.01978,0.6390728476821192,386,604,"Creative Practices Embodied, Embedded, and Enacted in Architectural Settings: Toward an Ecological Model of Creativity",creativity;architectural design;embodied cognition;embedded cognition;enactive cognition;affordance;ecological psychology;niche construction
fpsyg.2015.00511,0.6388384754990926,352,551,Assessing motivation and readiness to change for weight management and control: an in-depth evaluation of three sets of instruments,motivation;readiness to change;weight-management;Transtheoretical Model;assessment;obesity;overweight
fpsyg.2014.01290,0.637901861252115,377,591,Acute exercise and aerobic fitness influence selective attention during visual search,attention;visual search;distraction;physical activity;exercise;fatigue;aerobic fitness;VO2max
fpsyg.2015.00220,0.6373983739837399,392,615,Integrating body movement into attractiveness research,attractiveness;body movement;dance;perception;personality;strength
fpsyg.2013.00621,0.6369529983792545,393,617,High-frequency neural oscillations and visual processing deficits in schizophrenia,schizophrenia;high-frequency neural oscillations;visual perception;neurobiology;evoked and induced neural activity;neural synchrony
fpsyg.2013.00593,0.6352313167259787,357,562,Transfer of motor and perceptual skills from basketball to darts,perception;expertise;quiet eye
fpsyg.2015.01067,0.635,381,600,"Intrinsic and extrinsic motivation is associated with computer-based auditory training uptake, engagement, and adherence for people with hearing loss",auditory training;motivation;engagement;adherence;hearing loss;sensorineural;Self-Determination Theory
fpsyg.2012.00607,0.6341463414634146,364,574,Adaptive Associations between Social Cognition and Emotion Regulation are Absent in Schizophrenia and Bipolar Disorder,social cognition;emotion;cognitive emotion regulation;schizophrenia;bipolar disorder
fpsyg.2013.01003,0.634020618556701,369,582,Affordances and the musically extended mind,music;affordances;extended cognition;emotions;emotion regulation;phenomenology
fpsyg.2015.01390,0.6333333333333333,361,570,Speech intelligibility and recall of first and second language words heard at different signal-to-noise ratios,noise;recall;speech intelligibility;word lists;signal-to-noise ratio;working memory;working memory capacity
